"InventoryID","Glottocode","ISO6393","LanguageName","SpecificDialect","GlyphID","Phoneme","Allophones","Marginal","SegmentClass","Source","tone","stress","syllabic","short","long","consonantal","sonorant","continuant","delayedRelease","approximant","tap","trill","nasal","lateral","labial","round","labiodental","coronal","anterior","distributed","strident","dorsal","high","low","front","back","tense","retractedTongueRoot","advancedTongueRoot","periodicGlottalSource","epilaryngealSource","spreadGlottis","constrictedGlottis","fortis","lenis","raisedLarynxEjective","loweredLarynxImplosive","click"
129,"iraq1241","irk","Iraqw",NA,"006C","l","l",NA,"consonant","spa","0","-","-","-","-","+","+","+","0","+","-","-","-","+","-","0","0","+","+","-","-","-","0","0","0","0","0","-","-","+","-","-","-","-","-","-","-","-"
129,"iraq1241","irk","Iraqw",NA,"006D","m","m",NA,"consonant","spa","0","-","-","-","-","+","+","-","0","-","-","-","+","-","+","-","-","-","0","0","0","-","0","0","0","0","0","-","-","+","-","-","-","-","-","-","-","-"
129,"iraq1241","irk","Iraqw",NA,"006E","n","n",NA,"consonant","spa","0","-","-","-","-","+","+","-","0","-","-","-","+","-","-","0","0","+","+","-","-","-","0","0","0","0","0","-","-","+","-","-","-","-","-","-","-","-"
129,"iraq1241","irk","Iraqw",NA,"0070","p","p",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","+","-","-","-","0","0","0","-","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-"
129,"iraq1241","irk","Iraqw",NA,"0071","q","q qʰ",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","-","0","0","0","+","-","-","-","+","0","-","-","-","-","-","-","-","-","-","-","-"
129,"iraq1241","irk","Iraqw",NA,"0071+02B7","qʷ","qʷ",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-,+","+","-","-","0","0","0","+","-","-","-","+","0","-","-","-","-","-","-","-","-","-","-","-"
129,"iraq1241","irk","Iraqw",NA,"0072","r","r",NA,"consonant","spa","0","-","-","-","-","+","+","+","0","+","-","+","-","-","-","0","0","+","+","-","-","-","0","0","0","0","0","-","-","+","-","-","-","-","-","-","-","-"
129,"iraq1241","irk","Iraqw",NA,"0073","s","s",NA,"consonant","spa","0","-","-","-","-","+","-","+","+","-","-","-","-","-","-","0","0","+","+","-","+","-","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-"
129,"iraq1241","irk","Iraqw",NA,"0073+02D0","sː","sː",NA,"consonant","spa","0","-","-","-","+","+","-","+","+","-","-","-","-","-","-","0","0","+","+","-","+","-","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-"
129,"iraq1241","irk","Iraqw",NA,"0074","t","t̪ t tʰ",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","+","+","-","-","-","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-"
129,"iraq1241","irk","Iraqw",NA,"0074+0073+02BC","tsʼ","tsʼ",NA,"consonant","spa","0","-","-","-","-","+","-","-","+","-","-","-","-","-","-","0","0","+","+","-","+","-","0","0","0","0","0","-","-","-","-","-","+","-","-","+","-","-"
129,"iraq1241","irk","Iraqw",NA,"0074+026C+02BC","tɬʼ","tɬʼ",NA,"consonant","spa","0","-","-","-","-","+","-","-,+","-,+","-","-","-","-","-,+","-","0","0","+","+","-","-","-","0","0","0","0","0","-","-","-","-","-","-,+","-","-","-,+","-","-"
129,"iraq1241","irk","Iraqw",NA,"0077","w","w",NA,"consonant","spa","0","-","-","-","-","-","+","+","0","+","-","-","-","-","+","+","-","-","0","0","0","+","+","-","-","+","+","-","-","+","-","-","-","-","-","-","-","-"
129,"iraq1241","irk","Iraqw",NA,"0078","x","x",NA,"consonant","spa","0","-","-","-","-","+","-","+","+","-","-","-","-","-","-","0","0","-","0","0","0","+","+","-","-","-","0","-","-","-","-","-","-","-","-","-","-","-"
129,"iraq1241","irk","Iraqw",NA,"0078+02B7","xʷ","xʷ",NA,"consonant","spa","0","-","-","-","-","+","-","+","+","-","-","-","-","-","-,+","+","-","-","0","0","0","+","+","-","-","-","0","-","-","-","-","-","-","-","-","-","-","-"
129,"iraq1241","irk","Iraqw",NA,"0127","ħ","ħ",NA,"consonant","spa","0","-","-","-","-","+","-","+","+","-","-","-","-","-","-","0","0","-","0","0","0","+","-","+","-","+","0","+","-","-","-","-","-","-","-","-","-","-"
129,"iraq1241","irk","Iraqw",NA,"014B","ŋ","ŋ",NA,"consonant","spa","0","-","-","-","-","+","+","-","0","-","-","-","+","-","-","0","0","-","0","0","0","+","+","-","-","-","0","-","-","+","-","-","-","-","-","-","-","-"
129,"iraq1241","irk","Iraqw",NA,"014B+02B7","ŋʷ","ŋʷ",NA,"consonant","spa","0","-","-","-","-","+","+","-","0","-","-","-","+","-","-,+","+","-","-","0","0","0","+","+","-","-","-","0","-","-","+","-","-","-","-","-","-","-","-"
129,"iraq1241","irk","Iraqw",NA,"0253","ɓ","ɓ ɓ̥",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","+","-","-","-","0","0","0","-","0","0","0","0","0","-","-","+","-","-","-","-","-","-","+","-"
129,"iraq1241","irk","Iraqw",NA,"0257","ɗ","ɗ",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","+","+","-","-","-","0","0","0","0","0","-","-","+","-","-","-","-","-","-","+","-"
129,"iraq1241","irk","Iraqw",NA,"0261","ɡ","ɡ",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","-","0","0","0","+","+","-","-","-","0","-","-","+","-","-","-","-","-","-","-","-"
129,"iraq1241","irk","Iraqw",NA,"0261+02B7","ɡʷ","ɡʷ",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-,+","+","-","-","0","0","0","+","+","-","-","-","0","-","-","+","-","-","-","-","-","-","-","-"
129,"iraq1241","irk","Iraqw",NA,"026C","ɬ","ɬ",NA,"consonant","spa","0","-","-","-","-","+","-","+","+","-","-","-","-","+","-","0","0","+","+","-","-","-","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-"
129,"iraq1241","irk","Iraqw",NA,"0283","ʃ","ʃ",NA,"consonant","spa","0","-","-","-","-","+","-","+","+","-","-","-","-","-","-","0","0","+","-","+","+","-","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-"
129,"iraq1241","irk","Iraqw",NA,"0294","ʔ","ʔ",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","-","0","0","0","-","0","0","0","0","0","-","-","-","-","-","+","-","-","-","-","-"
129,"iraq1241","irk","Iraqw",NA,"0295","ʕ","ʕ",NA,"consonant","spa","0","-","-","-","-","+","-","+","+","-","-","-","-","-","-","0","0","-","0","0","0","+","-","+","-","+","0","+","-","+","-","-","-","-","-","-","-","-"
129,"iraq1241","irk","Iraqw",NA,"02E5","˥","˥",NA,"tone","spa","+","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
129,"iraq1241","irk","Iraqw",NA,"02E5+02E9","˥˩","˥˩",NA,"tone","spa","+","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
129,"iraq1241","irk","Iraqw",NA,"02E9","˩","˩",NA,"tone","spa","+","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
129,"iraq1241","irk","Iraqw",NA,"0061","a","a",NA,"vowel","spa","0","-","+","-","-","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","-","+","-","-","0","-","-","+","-","-","-","0","0","-","-","0"
129,"iraq1241","irk","Iraqw",NA,"0065+02D0","eː","eː",NA,"vowel","spa","0","-","+","-","+","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","-","-","+","-","+","-","-","+","-","-","-","0","0","-","-","0"
129,"iraq1241","irk","Iraqw",NA,"0069+02D0","iː","iː",NA,"vowel","spa","0","-","+","-","+","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","+","-","+","-","+","-","-","+","-","-","-","0","0","-","-","0"
129,"iraq1241","irk","Iraqw",NA,"006F+02D0","oː","oː",NA,"vowel","spa","0","-","+","-","+","-","+","+","0","+","-","-","-","-","+","+","-","-","0","0","0","+","-","-","-","+","+","-","-","+","-","-","-","0","0","-","-","0"
129,"iraq1241","irk","Iraqw",NA,"0075+02D0","uː","uː",NA,"vowel","spa","0","-","+","-","+","-","+","+","0","+","-","-","-","-","+","+","-","-","0","0","0","+","+","-","-","+","+","-","-","+","-","-","-","0","0","-","-","0"
129,"iraq1241","irk","Iraqw",NA,"0251+02D0","ɑː","ɑː",NA,"vowel","spa","0","-","+","-","+","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","-","+","-","+","0","-","-","+","-","-","-","0","0","-","-","0"
129,"iraq1241","irk","Iraqw",NA,"0254","ɔ","ɔ",NA,"vowel","spa","0","-","+","-","-","-","+","+","0","+","-","-","-","-","+","+","-","-","0","0","0","+","-","-","-","+","-","-","-","+","-","-","-","0","0","-","-","0"
129,"iraq1241","irk","Iraqw",NA,"0259","ə","ə",NA,"vowel","spa","0","-","+","-","-","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","-","-","-","-","-","-","-","+","-","-","-","0","0","-","-","0"
129,"iraq1241","irk","Iraqw",NA,"025B","ɛ","ɛ",NA,"vowel","spa","0","-","+","-","-","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","-","-","+","-","-","-","-","+","-","-","-","0","0","-","-","0"
129,"iraq1241","irk","Iraqw",NA,"026A","ɪ","ɪ",NA,"vowel","spa","0","-","+","-","-","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","+","-","+","-","-","-","-","+","-","-","-","0","0","-","-","0"
129,"iraq1241","irk","Iraqw",NA,"0275","ɵ","ɵ",NA,"vowel","spa","0","-","+","-","-","-","+","+","0","+","-","-","-","-","+","+","-","-","0","0","0","+","-","-","-","-","+","-","-","+","-","-","-","0","0","-","-","0"
129,"iraq1241","irk","Iraqw",NA,"028A","ʊ","ʊ",NA,"vowel","spa","0","-","+","-","-","-","+","+","0","+","-","-","-","-","+","+","-","-","0","0","0","+","+","-","-","+","-","-","-","+","-","-","-","0","0","-","-","0"
130,"tigr1270","tig","Tigre",NA,"0062","b","p b",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","+","-","-","-","0","0","0","-","0","0","0","0","0","-","-","+","-","-","-","-","-","-","-","-"
130,"tigr1270","tig","Tigre",NA,"0062+02D0","bː","bː",NA,"consonant","spa","0","-","-","-","+","+","-","-","-","-","-","-","-","-","+","-","-","-","0","0","0","-","0","0","0","0","0","-","-","+","-","-","-","-","-","-","-","-"
130,"tigr1270","tig","Tigre",NA,"0064","d","d dⁿ t",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","+","+","-","-","-","0","0","0","0","0","-","-","+","-","-","-","-","-","-","-","-"
130,"tigr1270","tig","Tigre",NA,"0064+02D0","dː","dː",NA,"consonant","spa","0","-","-","-","+","+","-","-","-","-","-","-","-","-","-","0","0","+","+","-","-","-","0","0","0","0","0","-","-","+","-","-","-","-","-","-","-","-"
130,"tigr1270","tig","Tigre",NA,"0064+0320+0292","d̠ʒ","t̠ʃ d̠ʒ",NA,"consonant","spa","0","-","-","-","-","+","-","-","+","-","-","-","-","-","-","0","0","+","-","+","+","-","0","0","0","0","0","-","-","+","-","-","-","-","-","-","-","-"
130,"tigr1270","tig","Tigre",NA,"0064+0320+0292+02D0","d̠ʒː","d̠ʒː",NA,"consonant","spa","0","-","-","-","+","+","-","-","+","-","-","-","-","-","-","0","0","+","-","+","+","-","0","0","0","0","0","-","-","+","-","-","-","-","-","-","-","-"
130,"tigr1270","tig","Tigre",NA,"0066","f","f",NA,"consonant","spa","0","-","-","-","-","+","-","+","+","-","-","-","-","-","+","-","+","-","0","0","0","-","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-"
130,"tigr1270","tig","Tigre",NA,"0066+02D0","fː","fː",NA,"consonant","spa","0","-","-","-","+","+","-","+","+","-","-","-","-","-","+","-","+","-","0","0","0","-","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-"
130,"tigr1270","tig","Tigre",NA,"0068","h","h",NA,"consonant","spa","0","-","-","-","-","-","-","+","+","-","-","-","-","-","-","0","0","-","0","0","0","-","0","0","0","0","0","-","-","-","-","+","-","-","-","-","-","-"
130,"tigr1270","tig","Tigre",NA,"006A","j","j",NA,"consonant","spa","0","-","-","-","-","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","+","-","+","-","+","-","-","+","-","-","-","-","-","-","-","-"
130,"tigr1270","tig","Tigre",NA,"006A+02D0","jː","jː",NA,"consonant","spa","0","-","-","-","+","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","+","-","+","-","+","-","-","+","-","-","-","-","-","-","-","-"
130,"tigr1270","tig","Tigre",NA,"006B+02B0","kʰ","kʰ",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","-","0","0","0","+","+","-","-","-","0","-","-","-","-","+","-","-","-","-","-","-"
130,"tigr1270","tig","Tigre",NA,"006B+02BC","kʼ","qʼ kʼ",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","-","0","0","0","+","+","-","-","-","0","-","-","-","-","-","+","-","-","+","-","-"
130,"tigr1270","tig","Tigre",NA,"006B+02BC+02D0","kʼː","kʼː",NA,"consonant","spa","0","-","-","-","+","+","-","-","-","-","-","-","-","-","-","0","0","-","0","0","0","+","+","-","-","-","0","-","-","-","-","-","+","-","-","+","-","-"
130,"tigr1270","tig","Tigre",NA,"006B+02D0","kː","kː",NA,"consonant","spa","0","-","-","-","+","+","-","-","-","-","-","-","-","-","-","0","0","-","0","0","0","+","+","-","-","-","0","-","-","-","-","-","-","-","-","-","-","-"
130,"tigr1270","tig","Tigre",NA,"006C","l","l",NA,"consonant","spa","0","-","-","-","-","+","+","+","0","+","-","-","-","+","-","0","0","+","+","-","-","-","0","0","0","0","0","-","-","+","-","-","-","-","-","-","-","-"
130,"tigr1270","tig","Tigre",NA,"006C+02D0","lː","lː",NA,"consonant","spa","0","-","-","-","+","+","+","+","0","+","-","-","-","+","-","0","0","+","+","-","-","-","0","0","0","0","0","-","-","+","-","-","-","-","-","-","-","-"
130,"tigr1270","tig","Tigre",NA,"006D","m","m",NA,"consonant","spa","0","-","-","-","-","+","+","-","0","-","-","-","+","-","+","-","-","-","0","0","0","-","0","0","0","0","0","-","-","+","-","-","-","-","-","-","-","-"
130,"tigr1270","tig","Tigre",NA,"006D+02D0","mː","mː",NA,"consonant","spa","0","-","-","-","+","+","+","-","0","-","-","-","+","-","+","-","-","-","0","0","0","-","0","0","0","0","0","-","-","+","-","-","-","-","-","-","-","-"
130,"tigr1270","tig","Tigre",NA,"006E","n","n ɲ̟ ŋ",NA,"consonant","spa","0","-","-","-","-","+","+","-","0","-","-","-","+","-","-","0","0","+","+","-","-","-","0","0","0","0","0","-","-","+","-","-","-","-","-","-","-","-"
130,"tigr1270","tig","Tigre",NA,"006E+02D0","nː","nː",NA,"consonant","spa","0","-","-","-","+","+","+","-","0","-","-","-","+","-","-","0","0","+","+","-","-","-","0","0","0","0","0","-","-","+","-","-","-","-","-","-","-","-"
130,"tigr1270","tig","Tigre",NA,"0072","r","r",NA,"consonant","spa","0","-","-","-","-","+","+","+","0","+","-","+","-","-","-","0","0","+","+","-","-","-","0","0","0","0","0","-","-","+","-","-","-","-","-","-","-","-"
130,"tigr1270","tig","Tigre",NA,"0072+02D0","rː","rː",NA,"consonant","spa","0","-","-","-","+","+","+","+","0","+","-","+","-","-","-","0","0","+","+","-","-","-","0","0","0","0","0","-","-","+","-","-","-","-","-","-","-","-"
130,"tigr1270","tig","Tigre",NA,"0073","s","s",NA,"consonant","spa","0","-","-","-","-","+","-","+","+","-","-","-","-","-","-","0","0","+","+","-","+","-","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-"
130,"tigr1270","tig","Tigre",NA,"0073+02D0","sː","sː",NA,"consonant","spa","0","-","-","-","+","+","-","+","+","-","-","-","-","-","-","0","0","+","+","-","+","-","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-"
130,"tigr1270","tig","Tigre",NA,"0074+0073+02BC","tsʼ","tsʼ",NA,"consonant","spa","0","-","-","-","-","+","-","-","+","-","-","-","-","-","-","0","0","+","+","-","+","-","0","0","0","0","0","-","-","-","-","-","+","-","-","+","-","-"
130,"tigr1270","tig","Tigre",NA,"0074+0073+02BC+02D0","tsʼː","tsʼː",NA,"consonant","spa","0","-","-","-","+","+","-","-","+","-","-","-","-","-","-","0","0","+","+","-","+","-","0","0","0","0","0","-","-","-","-","-","+","-","-","+","-","-"
130,"tigr1270","tig","Tigre",NA,"0074+02B0","tʰ","tʰ tⁿ",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","+","+","-","-","-","0","0","0","0","0","-","-","-","-","+","-","-","-","-","-","-"
130,"tigr1270","tig","Tigre",NA,"0074+02BC","tʼ","tʼ",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","+","+","-","-","-","0","0","0","0","0","-","-","-","-","-","+","-","-","+","-","-"
130,"tigr1270","tig","Tigre",NA,"0074+02BC+02D0","tʼː","tʼː",NA,"consonant","spa","0","-","-","-","+","+","-","-","-","-","-","-","-","-","-","0","0","+","+","-","-","-","0","0","0","0","0","-","-","-","-","-","+","-","-","+","-","-"
130,"tigr1270","tig","Tigre",NA,"0074+02D0","tː","tː",NA,"consonant","spa","0","-","-","-","+","+","-","-","-","-","-","-","-","-","-","0","0","+","+","-","-","-","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-"
130,"tigr1270","tig","Tigre",NA,"0074+0320+0283+02B0","t̠ʃʰ","t̠ʃʰ",NA,"consonant","spa","0","-","-","-","-","+","-","-","+","-","-","-","-","-","-","0","0","+","-","+","+","-","0","0","0","0","0","-","-","-","-","+","-","-","-","-","-","-"
130,"tigr1270","tig","Tigre",NA,"0074+0320+0283+02BC","t̠ʃʼ","t̠ʃʼ",NA,"consonant","spa","0","-","-","-","-","+","-","-","+","-","-","-","-","-","-","0","0","+","-","+","+","-","0","0","0","0","0","-","-","-","-","-","+","-","-","+","-","-"
130,"tigr1270","tig","Tigre",NA,"0074+0320+0283+02BC+02D0","t̠ʃʼː","t̠ʃʼː",NA,"consonant","spa","0","-","-","-","+","+","-","-","+","-","-","-","-","-","-","0","0","+","-","+","+","-","0","0","0","0","0","-","-","-","-","-","+","-","-","+","-","-"
130,"tigr1270","tig","Tigre",NA,"0074+0320+0283+02D0","t̠ʃː","t̠ʃː",NA,"consonant","spa","0","-","-","-","+","+","-","-","+","-","-","-","-","-","-","0","0","+","-","+","+","-","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-"
130,"tigr1270","tig","Tigre",NA,"0077","w","w",NA,"consonant","spa","0","-","-","-","-","-","+","+","0","+","-","-","-","-","+","+","-","-","0","0","0","+","+","-","-","+","+","-","-","+","-","-","-","-","-","-","-","-"
130,"tigr1270","tig","Tigre",NA,"007A","z","z s͉",NA,"consonant","spa","0","-","-","-","-","+","-","+","+","-","-","-","-","-","-","0","0","+","+","-","+","-","0","0","0","0","0","-","-","+","-","-","-","-","-","-","-","-"
130,"tigr1270","tig","Tigre",NA,"007A+02D0","zː","zː",NA,"consonant","spa","0","-","-","-","+","+","-","+","+","-","-","-","-","-","-","0","0","+","+","-","+","-","0","0","0","0","0","-","-","+","-","-","-","-","-","-","-","-"
130,"tigr1270","tig","Tigre",NA,"0127","ħ","ħ",NA,"consonant","spa","0","-","-","-","-","+","-","+","+","-","-","-","-","-","-","0","0","-","0","0","0","+","-","+","-","+","0","+","-","-","-","-","-","-","-","-","-","-"
130,"tigr1270","tig","Tigre",NA,"0261","ɡ","ɡ k",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","-","0","0","0","+","+","-","-","-","0","-","-","+","-","-","-","-","-","-","-","-"
130,"tigr1270","tig","Tigre",NA,"0261+02D0","ɡː","ɡː",NA,"consonant","spa","0","-","-","-","+","+","-","-","-","-","-","-","-","-","-","0","0","-","0","0","0","+","+","-","-","-","0","-","-","+","-","-","-","-","-","-","-","-"
130,"tigr1270","tig","Tigre",NA,"0283","ʃ","ʃ",NA,"consonant","spa","0","-","-","-","-","+","-","+","+","-","-","-","-","-","-","0","0","+","-","+","+","-","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-"
130,"tigr1270","tig","Tigre",NA,"0283+02D0","ʃː","ʃː",NA,"consonant","spa","0","-","-","-","+","+","-","+","+","-","-","-","-","-","-","0","0","+","-","+","+","-","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-"
130,"tigr1270","tig","Tigre",NA,"0292","ʒ","ʃ͉ ʒ",NA,"consonant","spa","0","-","-","-","-","+","-","+","+","-","-","-","-","-","-","0","0","+","-","+","+","-","0","0","0","0","0","-","-","+","-","-","-","-","-","-","-","-"
130,"tigr1270","tig","Tigre",NA,"0292+02D0","ʒː","ʒː",NA,"consonant","spa","0","-","-","-","+","+","-","+","+","-","-","-","-","-","-","0","0","+","-","+","+","-","0","0","0","0","0","-","-","+","-","-","-","-","-","-","-","-"
130,"tigr1270","tig","Tigre",NA,"0294","ʔ","ʔ",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","-","0","0","0","-","0","0","0","0","0","-","-","-","-","-","+","-","-","-","-","-"
